id,user_id,nomination_id,points
4241,167,1058,0.5
4242,248,1058,0.5
4243,251,1058,0.5
4244,129,1058,0.5
4245,81,1058,0.5
4246,119,1058,0.5
4247,162,1058,0.5
4248,298,1058,0.5
4249,73,1058,0.5
4250,48,1058,0.5
4251,146,1058,0.5
4252,128,1058,0.5
4253,65,1058,0.5
4254,6,1058,0.5
4255,12,1059,0.5
4256,92,1059,0.5
4257,118,1059,0.5
4258,147,1059,0.5
4259,6,1059,0.5
4260,127,1059,0.5
4261,137,1059,0.5
4262,158,1059,0.5
4263,59,1059,0.5
4264,73,1059,0.5
4265,146,1059,0.5
4266,230,1059,0.5
4267,140,1059,0.5
4268,171,1059,0.5
4269,132,1059,0.5
4270,32,1059,0.5
4271,267,1059,0.5
4272,251,1059,0.5
4273,138,1059,0.5
4274,149,1059,0.5
4275,92,1060,0.5
4276,12,1060,0.5
4277,147,1060,0.5
4278,162,1060,0.5
4279,251,1060,0.5
4280,66,1060,0.5
4281,158,1060,0.5
4282,118,1060,0.5
4283,81,1060,0.5
4284,6,1060,0.5
4285,20,1060,0.5
4286,59,1060,0.5
4287,132,1060,0.5
4288,119,1060,0.5
4289,32,1060,0.5
4290,127,1060,0.5
4291,12,1061,0.5
4292,251,1061,0.5
4293,119,1061,0.5
4294,276,1061,0.5
4295,171,1061,0.5
4296,151,1061,0.5
4297,147,1061,0.5
4298,132,1061,0.5
4299,118,1061,0.5
4300,129,1061,0.5
4301,127,1061,0.5
4302,120,1061,0.5
4303,74,1061,0.5
4304,137,1061,0.5
4305,20,1061,0.5
4306,92,1061,0.5
4307,15,1061,0.5
4308,81,1061,0.5
4309,162,1061,0.5
4310,59,1061,0.5
4311,32,1061,0.5
4312,66,1061,0.5
4313,149,1061,0.5
4314,132,1062,0.5
4315,12,1062,0.5
4316,267,1062,0.5
4317,125,1062,0.5
4318,119,1062,0.5
4319,92,1062,0.5
4320,171,1062,0.5
4321,127,1062,0.5
4322,251,1062,0.5
4323,146,1062,0.5
4324,164,1062,0.5
4325,162,1062,0.5
4326,174,1062,0.5
4327,59,1062,0.5
4328,32,1062,0.5
4329,118,1062,0.5
4330,276,1062,0.5
4331,6,1062,0.5
4332,262,1062,0.5
4333,66,1062,0.5
4334,81,1062,0.5
4335,137,1062,0.5
4336,149,1062,0.5
4337,15,1063,0.5
4338,12,1063,0.5
4339,164,1063,0.5
4340,171,1063,0.5
4341,162,1063,0.5
4342,267,1063,0.5
4343,32,1063,0.5
4344,174,1063,0.5
4345,132,1063,0.5
4346,127,1063,0.5
4347,59,1063,0.5
4348,118,1063,0.5
4349,147,1063,0.5
4350,66,1063,0.5
4351,12,1064,0.5
4352,66,1064,0.5
4353,88,1064,0.5
4354,118,1064,0.5
4355,119,1064,0.5
4356,92,1064,0.5
4357,81,1064,0.5
4358,147,1064,0.5
4359,124,1064,0.5
4360,32,1064,0.5
4361,174,1064,0.5
4362,267,1064,0.5
4363,6,1064,0.5
4364,132,1064,0.5
4365,129,1064,0.5
4366,127,1064,0.5
4367,59,1064,0.5
4368,11,1065,0.5
4369,12,1065,0.5
4370,32,1065,0.5
4371,66,1065,0.5
4372,255,1065,0.5
4373,132,1065,0.5
4374,127,1065,0.5
4375,274,1065,0.5
4376,180,1065,0.5
4377,162,1065,0.5
4378,125,1065,0.5
4379,104,1065,0.5
4380,92,1065,0.5
4381,81,1065,0.5
4382,174,1065,0.5
4383,118,1065,0.5
4384,171,1065,0.5
4385,203,1065,0.5
4386,175,1065,0.5
4387,299,1065,0.5
4388,59,1065,0.5
4389,129,1065,0.5
4390,20,1065,0.5
4391,65,1065,0.5
4392,119,1065,0.5
4393,88,1065,0.5
4394,268,1065,0.5
4395,147,1065,0.5
4396,262,1065,0.5
4397,149,1065,0.5
4398,12,1075,0.5
4399,11,1075,0.5
4400,66,1075,0.5
4401,59,1075,0.5
4402,88,1075,0.5
4403,194,1075,0.5
4404,149,1075,0.5
4405,132,1075,0.5
4406,274,1075,0.5
4407,119,1075,0.5
4408,37,1075,0.5
4409,129,1075,0.5
4410,92,1075,0.5
4411,151,1075,0.5
4412,118,1075,0.5
4413,104,1075,0.5
4414,267,1075,0.5
4415,175,1075,0.5
4416,65,1075,0.5
4417,251,1075,0.5
4418,127,1075,0.5
4419,164,1075,0.5
4420,32,1075,0.5
4421,300,1075,0.5
4422,23,1075,0.5
4423,262,1075,0.5
4424,171,1075,0.5
4425,174,1075,0.5
4426,162,1075,0.5
4427,81,1075,0.5
4428,299,1075,0.5
4429,158,1075,0.5
4430,147,1075,0.5
4431,118,1123,0.5
4432,65,1123,0.5
4433,66,1123,0.5
4434,127,1123,0.5
4435,194,1123,0.5
4436,274,1123,0.5
4437,92,1123,0.5
4438,139,1123,0.5
4439,171,1123,0.5
4440,104,1123,0.5
4441,12,1123,0.5
4442,88,1123,0.5
4443,11,1123,0.5
4444,32,1123,0.5
4445,59,1123,0.5
4446,267,1123,0.5
4447,158,1123,0.5
4448,119,1123,0.5
4449,85,1123,0.5
4450,262,1123,0.5
4451,20,1123,0.5
4452,251,1123,0.5
4453,129,1123,0.5
4454,137,1123,0.5
4455,149,977,1
4456,88,957,1
4457,132,977,1
4458,111,957,1
4459,58,977,1
4460,86,957,1
4461,170,957,1
4462,302,957,1
4463,147,977,1
4464,262,957,1
4465,300,957,1
4466,142,957,1
4467,120,957,1
4468,167,977,1
4469,93,957,1
4470,247,957,1
4471,164,957,1
4472,91,957,1
4473,246,957,1
4474,32,1074,1
4475,110,957,1
4476,95,957,1
4477,150,977,1
4478,165,957,1
4479,114,977,1
4480,246,955,1
4481,152,977,1
4482,128,977,1
4483,74,977,1
4484,57,977,1
4485,222,957,1
4486,42,977,1
4487,6,977,1
4488,222,1123,0.5
4489,6,1075,0.5
4490,6,823,1
4491,222,977,1
4492,20,957,1
4493,73,957,1
4494,108,957,1
4495,129,957,1
4496,146,957,1
4497,251,957,1
4498,92,1131,0.5
4499,12,1131,0.5
4500,66,1131,0.5
4501,119,1131,0.5
4502,32,1131,0.5
4503,132,1131,0.5
4504,146,1131,0.5
4505,6,1131,0.5
4506,162,1131,0.5
4507,171,1131,0.5
4508,59,1131,0.5
4509,104,1131,0.5
4510,147,1131,0.5
4511,142,1131,0.5
4512,174,1131,0.5
4513,140,1131,0.5
4514,303,1131,0.5
4515,81,1131,0.5
4516,118,1131,0.5
4517,127,1131,0.5
