id,screenscraper_id,img,year,system,developer,genre,time_to_beat,title_usa,title_eu,title_jap,title_world,title_other
294,97415,https://screenscraper.fr/image.php?gameid=97415&media=ss&maxwidth=640&maxheight=480&region=wor,1996,SNES,Squaresoft,Action Platformer,17,,,Front Mission Series: Gun Hazard,,
295,5526,https://screenscraper.fr/image.php?gameid=5526&media=ss&maxwidth=640&maxheight=480&region=wor,1997,N64,Konami,Action Platformer,10,Mystical Ninja Starring Goemon,,Ganbare Goemon: Neo Momoyama Bakufu no Odori,,
296,19336,https://screenscraper.fr/image.php?gameid=19336&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Exact,Third Person Shooter,2,Ghost in the Shell,,Koukaku Kidoutai: Ghost in the Shell,,
297,5488,https://screenscraper.fr/image.php?gameid=5488&media=ss&maxwidth=640&maxheight=480&region=wor,1997,N64,Treasure/Enix,Platformer,5,Mischief Makers,,Yuke Yuke!! Trouble Makers,,
298,19643,https://screenscraper.fr/image.php?gameid=19643&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1/N64,Capcom,Action-Adventure,8,Mega Man Legends,,Rockman Dash: Hagane no Boukenshin,,
299,5521,https://screenscraper.fr/image.php?gameid=5521&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,DMA Design/Take-Two Interactive,3D Platformer,20,Space Station Silicon Valley,,,,
300,5525,https://screenscraper.fr/image.php?gameid=5525&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,Argonaut Software,Action,6,,,,Buck Bumble,
301,37130,https://screenscraper.fr/image.php?gameid=37130&media=ss&maxwidth=640&maxheight=480&region=wor,1999,GBC,Capcom,RPG,11,Metal Walker,,Bakusou Senki Metal Walker GB: Koutetsu no Yuujou,,
302,13747,https://screenscraper.fr/image.php?gameid=13747&media=ss&maxwidth=640&maxheight=480&region=wor,1999,DC,Vatical Entertainment,Action-Adventure,14,Elemental Gimmick Gear,,Elemental Gimmick Gear: E.G.G.,,
303,19409,https://screenscraper.fr/image.php?gameid=19409&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Squaresoft,TRPG,39,,,,Front Mission 3,
304,19346,https://screenscraper.fr/image.php?gameid=19346&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1/N64,Ubisoft,Platformer,8,,,,Rayman 2: The Great Escape,
305,13668,https://screenscraper.fr/image.php?gameid=13668&media=ss&maxwidth=640&maxheight=480&region=wor,2000,PS1/DC,Traveller's Tales,Action Platformer,,,,,Buzz Lightyear of Star Command,
306,85059,https://screenscraper.fr/image.php?gameid=85059&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Amedio Co. Ltd,RPG,23,Zoids Legacy,,Zoids Saga II,,
307,84142,https://screenscraper.fr/image.php?gameid=84142&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Natsume,RPG,35,Medabots (Medabee and Rokusho),,Medarot Ni Core,,
308,3856,https://screenscraper.fr/image.php?gameid=3856&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Capcom,Action Platformer,4,Mega Man Zero,,Rockman Zero,,
309,14613,https://screenscraper.fr/image.php?gameid=14613&media=ss&maxwidth=640&maxheight=480&region=wor,2003,Android,Bioware,RPG,29,Star Wars: Knights of the Old Republic,,,,
310,5118,https://screenscraper.fr/image.php?gameid=5118&media=ss&maxwidth=640&maxheight=480&region=wor,2004,GC,Noise,Action RPG,9,,,,Custom Robo,
311,4856,https://screenscraper.fr/image.php?gameid=4856&media=ss&maxwidth=640&maxheight=480&region=wor,2005,GC,Skip Ltd.,Adventure,12,Chibi-Robo! Plug into Adventure!,Chibi Robo,,,
312,4253,https://screenscraper.fr/image.php?gameid=4253&media=ss&maxwidth=640&maxheight=480&region=wor,2006,GBA,Atlus,TRPG,30,,,,Super Robot Taisen: Original Generation,
313,28478,https://screenscraper.fr/image.php?gameid=28478&media=ss&maxwidth=640&maxheight=480&region=jp,2009,PSP,From Software,Third Person Shooter,17,,,Armored Core 3 Portable,,
314,1441,https://screenscraper.fr/image.php?gameid=1441&media=ss&maxwidth=640&maxheight=480&region=wor,1987,NES,Square,Racing,2,Rad Racer,,Highway Star,,
315,2434,https://screenscraper.fr/image.php?gameid=2434&media=ss&maxwidth=640&maxheight=480&region=wor,1989,"Arcade, NES, SNES","Leland Corporation, Software Creations",Racing,1,,,,"Ivan ""Ironman"" Stewart's Super Off Road",
316,70476,https://screenscraper.fr/image.php?gameid=70476&media=ss&maxwidth=640&maxheight=480&region=wor,1990,GB,Kemco,Puzzle,4,,Snoopy's Magic Show,,,
317,301,https://screenscraper.fr/image.php?gameid=301&media=ss&maxwidth=640&maxheight=480&region=wor,1991,"Genesis/MD, NES",Codemasters,Adventure,1,Fantastic Dizzy,,,,
318,46,https://screenscraper.fr/image.php?gameid=46&media=ss&maxwidth=640&maxheight=480&region=wor,1992,Genesis/MD,Sega,Platformer,2,World of Illusion Starring Mickey Mouse and Donald Duck,,I Love Mickey & Donald: Fushigi na Magic Box,,
319,65174,https://screenscraper.fr/image.php?gameid=65174&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SFC,Konami,Visual Novel,9,,,Tokimeki Memorial: Densetsu No Ki No Shita De,,Heartthrob Memorial: Under the Tree of Legends
320,2422,https://screenscraper.fr/image.php?gameid=2422&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,DMA Design,Racing,2,Uniracers,Unirally,,,
321,2622,https://screenscraper.fr/image.php?gameid=2622&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Human Entertainment,Action,2,,,,The Firemen,
322,2861,https://screenscraper.fr/image.php?gameid=2861&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Wisdom Tree,FPS,5,Super 3D Noah's Ark,,,,
323,2559,https://screenscraper.fr/image.php?gameid=2559&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Intelligent Systems,Puzzle,3,Tetris Attack,,Panel de Pon,,
324,67858,https://screenscraper.fr/image.php?gameid=67858&media=ss&maxwidth=640&maxheight=480&region=wor,1997,GB,Bandai,Digital Pet,7,Tamagotchi,,Game de Hakken!! Tamagotchi,,
325,37208,https://screenscraper.fr/image.php?gameid=37208&media=ss&maxwidth=640&maxheight=480&region=wor,1998,GBC,Nintendo R&D1,Puzzle,0.5,,,,Tetris DX,
326,19581,https://screenscraper.fr/image.php?gameid=19581&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Game Design Sweden AB,Puzzle,3,Roll Away,Kula World,KulaQuest,,
327,5441,https://screenscraper.fr/image.php?gameid=5441&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,Nintendo,Sports,3,,,,1080º Snowboarding,
328,82603,https://screenscraper.fr/image.php?gameid=82603&media=ss&maxwidth=640&maxheight=480&region=wor,1998,GBC,Hudsonsoft/Creatures,Card,11,Pokémon Trading Card Game,,Pokémon Card GB,,
329,82598,https://screenscraper.fr/image.php?gameid=82598&media=ss&maxwidth=640&maxheight=480&region=wor,1999,GBC,Jupiter/HAL,Pinball,16,,,,Pokémon Pinball,
330,369144,https://screenscraper.fr/image.php?gameid=369144&media=ss&maxwidth=640&maxheight=480&region=jp,1999,GBC,Jupiter,Puzzle,47,,,,Pokémon Picross,
331,19527,https://screenscraper.fr/image.php?gameid=19527&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Neversoft,Sports,5,Tony Hawk's Pro Skater,Tony Hawk's Skateboarding,,,
332,20238,https://screenscraper.fr/image.php?gameid=20238&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Runecraft,Racing,1,Barbie: Race and Ride,,,,
333,82600,https://screenscraper.fr/image.php?gameid=82600&media=ss&maxwidth=640&maxheight=480&region=wor,2000,GBC,Intelligent Systems,Puzzle,4,Pokémon Puzzle Challenge,,Pokémon de Panepon,,
334,103513,https://screenscraper.fr/image.php?gameid=103513&media=ss&maxwidth=640&maxheight=480&region=wor,2001,PS1,Infogrames,Puzzle Platformer,9,Looney Tunes: Sheep Raider,"Sheep, Dog, 'n' Wolf",,,
335,84452,https://screenscraper.fr/image.php?gameid=84452&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Sonic Team,Puzzle,2,Puyo Pop,,Minna de Puyo Puyo,,
336,4720,https://screenscraper.fr/image.php?gameid=4720&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,Codemasters,Music Rhythm,,American Idol,Pop Idol,,,
337,3888,https://screenscraper.fr/image.php?gameid=3888&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,Pax Softnica,Adventure,9,Hamtaro: Ham-Ham Heartbreak,,Tottoko Hamtaro 3: Love Love Daiboken Dechu,,
338,7050,https://screenscraper.fr/image.php?gameid=7050&media=ss&maxwidth=640&maxheight=480&region=wor,2004,DS,Namco,Puzzle,10,Mr. Driller: Drill Spirits,,,,
339,4753,https://screenscraper.fr/image.php?gameid=4753&media=ss&maxwidth=640&maxheight=480&region=wor,2004,"GC, PC",EA,Simulation,41,The Sims 2,,,,
340,28203,https://screenscraper.fr/image.php?gameid=28203&media=ss&maxwidth=640&maxheight=480&region=wor,2004,PSP,Q Entertainment,Puzzle,9,,,,Lumines,
341,22736,https://screenscraper.fr/image.php?gameid=22736&media=ss&maxwidth=640&maxheight=480&region=wor,2004,PS2,Namco,Puzzle,6,Katamari Damacy,,,,
342,28012,https://screenscraper.fr/image.php?gameid=28012&media=ss&maxwidth=640&maxheight=480&region=wor,2005,PSP,Team Fusion,Racing,12,,,,Need for Speed Underground: Rivals,
343,28702,https://screenscraper.fr/image.php?gameid=28702&media=ss&maxwidth=640&maxheight=480&region=wor,2005,PSP,Namco,Puzzle,7,,Me & My Katamari,,,
344,28125,https://screenscraper.fr/image.php?gameid=28125&media=ss&maxwidth=640&maxheight=480&region=wor,2006,PSP,Japan Studio,Platformer,6,,,,Locoroco,
345,140704,https://screenscraper.fr/image.php?gameid=140704&media=ss&maxwidth=640&maxheight=480&region=wor,2012,PSP,Laughing Jackal,Puzzle,,,,,Hungry Giraffe,
346,136633,https://screenscraper.fr/image.php?gameid=136633&media=ss&maxwidth=640&maxheight=480&region=wor,1984,ZX Spectrum,John R. Edmonds,Maze,0.5,,,,Fantastic Voyage,
347,1927,https://screenscraper.fr/image.php?gameid=1927&media=ss&maxwidth=640&maxheight=480&region=us,1988,"DOS, NES, C64",Rare,Mini-Game Collection,0.5,Double Dare,,,,
348,1994,https://screenscraper.fr/image.php?gameid=1994&media=ss&maxwidth=640&maxheight=480&region=wor,1992,NES,Konami,Platformer,0.5,Monster in My Pocket,,,,
349,1314,https://screenscraper.fr/image.php?gameid=1314&media=ss&maxwidth=640&maxheight=480&region=wor,1990,NES,Capcom,Platformer,1,Chip 'n Dale: Rescue Rangers,,Chip to Dale no Daisakusen,,
350,19943,https://screenscraper.fr/image.php?gameid=19943&media=ss&maxwidth=640&maxheight=480&region=wor,1997,"PS1, Arcade",Capcom,Fighting,1,,,,Pocket Fighter,Super Gem Fighter Mini Mix
351,7329,https://screenscraper.fr/image.php?gameid=7329&media=ss&maxwidth=640&maxheight=480&region=jp,2007,DS,indieszero,Mini-Game Collection,10,Retro Game Challenge,,Game Center CX - Arino No Chousenjou,,
352,2320,https://screenscraper.fr/image.php?gameid=2320&media=ss&maxwidth=640&maxheight=480&region=wor,1993,"Genesis/MD, SNES",Virgin Games USA,Platformer,2,,,,Cool Spot,
353,79,https://screenscraper.fr/image.php?gameid=79&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/MD,Konami,Platformer,2,Tiny Toon Adventures: Buster's Hidden Treasure	,,,,
354,2276,https://screenscraper.fr/image.php?gameid=2276&media=ss&maxwidth=640&maxheight=480&region=wor,1995,"SNES, Genesis/MD, GB",Psygnosis,Platformer,2,,,,Toy Story,
355,19740,https://screenscraper.fr/image.php?gameid=19740&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Polygon Magic,Mini-Game Collection,2,Incredible Crisis,,Tondemo Crisis!,,
356,4007,https://screenscraper.fr/image.php?gameid=4007&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,Nintendo,Mini-Game Collection,2,"WarioWare, Inc.: Mega Microgame$!","WarioWare, Inc.: Minigame Mania",Made in Wario,,
357,298944,https://screenscraper.fr/image.php?gameid=298944&media=ss&maxwidth=640&maxheight=480&region=us,2020,"NES, DC, PC",Lowtek Games,Platformer,2,Flea!,,,,
358,66,https://screenscraper.fr/image.php?gameid=66&media=ss&maxwidth=640&maxheight=480&region=wor,1991,Yes,DMA Designs,Puzzle,21,,,,Lemmings,
359,2964,https://screenscraper.fr/image.php?gameid=2964&media=ss&maxwidth=640&maxheight=480&region=wor,1992,GB,Nintendo,Platformer,3,Super Mario Land 2: 6 Golden Coins,,Super Mario Land 2: 6 Tsu no Kinka,,
360,2791,https://screenscraper.fr/image.php?gameid=2791&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Hudsonsoft,Platformer,3,Super Bonk,Super B.C. Kid,Super Genjin,,
361,19280,https://screenscraper.fr/image.php?gameid=19280&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Namco,Fighting,3,,,,Tekken 3,
362,19249,https://screenscraper.fr/image.php?gameid=19249&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Squaresoft,RPG,37,,,,Final Fantasy VII,
363,129746,https://screenscraper.fr/image.php?gameid=129746&media=ss&maxwidth=640&maxheight=480&region=wor,1995,"Windows, PS1",ICOM Simulations,Point and Click,4,,,Beavis and Butt-Head in Virtual Stupidity,,
364,19431,https://screenscraper.fr/image.php?gameid=19431&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Psygnosis,3D Platformer,6,Disney-Pixar A Bug's Life,,A Bug's Life,,
365,3883,https://screenscraper.fr/image.php?gameid=3883&media=ss&maxwidth=640&maxheight=480&region=wor,2005,GBA,Hudsonsoft,Mini-Game Collection,6,,,,Mario Party Advance,
366,27881,https://screenscraper.fr/image.php?gameid=27881&media=ss&maxwidth=640&maxheight=480&region=wor,2009,PSP,Media Molecule,Platformer,6,,,,LittleBigPlanet,
367,19385,https://screenscraper.fr/image.php?gameid=19385&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Codemasters,Racing,7,Micro Machines V3,,Micro Machines,,
368,5882,https://screenscraper.fr/image.php?gameid=5882&media=ss&maxwidth=640&maxheight=480&region=wor,2007,DS,Nintendo,Mini-Game Collection,7,Mario Party DS,,,,
369,11014,https://screenscraper.fr/image.php?gameid=11014&media=ss&maxwidth=640&maxheight=480&region=wor,2014,3DS,Nintendo EAD Tokyo,Mini-Game Collection,7,Ultimate NES Remix,,Famicom Remix Best Choice,,
370,19320,https://screenscraper.fr/image.php?gameid=19320&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"PS1, N64, PC",Traveler's Tales,Platformer,8,,,,Disney-Pixar Toy Story 2: Buzz Lightyear to the Rescue,
371,4803,https://screenscraper.fr/image.php?gameid=4803&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GC,Nintendo,Strategy Puzzle,8,,,Pikmin,,
372,13488,https://screenscraper.fr/image.php?gameid=13488&media=ss&maxwidth=640&maxheight=480&region=wor,2001,"DC, GC",Sega,3D Platformer,9,Sonic Adventure 2,,,,
373,28248,https://screenscraper.fr/image.php?gameid=28248&media=ss&maxwidth=640&maxheight=480&region=wor,2009,PSP,Marvellous Entertainment,RPG,9,Half-Minute Hero,,Yuusha 30,,
374,5647,https://screenscraper.fr/image.php?gameid=5647&media=ss&maxwidth=640&maxheight=480&region=jp,1999,N64,Noise,ARPG,,,,Custom Robo,,
375,102130,https://screenscraper.fr/image.php?gameid=102130&media=ss&maxwidth=640&maxheight=480&region=wor,1997,Saturn,CA Production,Action,1,,,Bulk Slash,,
376,104921,https://screenscraper.fr/image.php?gameid=104921&media=ss&maxwidth=640&maxheight=480&region=jp,1997,PS1,Sky Think System,Shoot 'em Up,1,,,Harmful Park,,
377,150926,https://screenscraper.fr/image.php?gameid=150926&media=ss&maxwidth=640&maxheight=480&region=jp,1999,PS1,Treasure,Fighting,1,,,Rakugaki Showtime,,
378,65847,https://screenscraper.fr/image.php?gameid=65847&media=ss&maxwidth=640&maxheight=480&region=jp,1995,GG,Sega,TRPG,10,,,Royal Stone,,
379,84858,https://screenscraper.fr/image.php?gameid=84858&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,AlphaDream,RPG,12,,,Tomato Adventure,,
380,69598,https://screenscraper.fr/image.php?gameid=69598&media=ss&maxwidth=640&maxheight=480&region=wor,1992,GB,Irem,Puzzle Platformer,2,,,Noobow,,
381,2563,https://screenscraper.fr/image.php?gameid=2563&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SFC,Banpresto,Action Platformer,2,,,Go Go Ackman,,
382,46288,https://screenscraper.fr/image.php?gameid=46288&media=ss&maxwidth=640&maxheight=480&region=jp,1994,GG,Aspect Co.,Platformer,2,,,Coca-Cola Kid,,
383,19125,https://screenscraper.fr/image.php?gameid=19125&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SFC,Polestar,Platformer,2,,,Magical Pop'n,,
384,19682,https://screenscraper.fr/image.php?gameid=19682&media=ss&maxwidth=640&maxheight=480&region=jp,1999,PS1,KID,Action,2,,,Pepsiman,,
385,1710,https://screenscraper.fr/image.php?gameid=1710&media=ss&maxwidth=640&maxheight=480&region=wor,1990,FC/SFC,Atlus,RPG,23,,,Digital Devil Story: Megami Tensei II,,
386,3792,https://screenscraper.fr/image.php?gameid=3792&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Intelligent Systems,TRPG,27,,,Fire Emblem: Fuuin no Tsurugi,,Fire Emblem: The Binding Blade
387,28433,https://screenscraper.fr/image.php?gameid=28433&media=ss&maxwidth=640&maxheight=480&region=wor,2010,PSP,Nihon Falcom,Fighting,3,,,Ys vs. Sora no Kiseki: Alternative Saga,,
388,135038,https://screenscraper.fr/image.php?gameid=135038&media=ss&maxwidth=640&maxheight=480&region=jp,1987,FC,Nintendo,Platformer,4,,,Yume Koujou: Doki Doki Panic,,
389,18951,https://screenscraper.fr/image.php?gameid=18951&media=ss&maxwidth=640&maxheight=480&region=wor,1997,SFC,ASCII Media Works,Action Adventure,4,,,Ganpuru: Gunman's Proof,,
390,144886,https://screenscraper.fr/image.php?gameid=144886&media=ss&maxwidth=640&maxheight=480&region=wor,2011,PSP,Media.Vision,TRPG,56,,,Senjou no Valkyria 3: Extra Edition,,Valkyria Chronicles III
391,10250,https://screenscraper.fr/image.php?gameid=10250&media=ss&maxwidth=640&maxheight=480&region=wor,1996,SFC,Hudsonsoft,Platformer,6,,,DoReMi Fantasy: Milon's DokiDoki Adventure,,
392,59823,https://screenscraper.fr/image.php?gameid=59823&media=ss&maxwidth=640&maxheight=480&region=wor,1989,PCE,"Fun Project, Inc.",ARPG,,,,Shiryou Sensen: War of the Dead,,
393,38813,https://screenscraper.fr/image.php?gameid=38813&media=ss&maxwidth=640&maxheight=480&region=wor,1997,SFC,Nintendo,Sports,,,,Golf Daisuki!: O.B. Club,,
394,66217,https://screenscraper.fr/image.php?gameid=66217&media=ss&maxwidth=640&maxheight=480&region=wor,1997,GB,Japan Supply System,Action Puzzle,,,,Chalvo 55: Super Puzzle Action,,
395,59765,https://screenscraper.fr/image.php?gameid=59765&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,Taito,Simulation,,,,Densha de Go! 64,,
396,,https://cdn.discordapp.com/attachments/744921130011197521/1144299743913197568/maxresdefault.png,2004,"PS2, PSP",Square Enix,Minigame Collection,,,,Dragon Quest & Final Fantasy in Itadaki Street,,
397,156322,https://screenscraper.fr/image.php?gameid=156322&media=ss&maxwidth=640&maxheight=480&region=wor,1995,MS-DOS,Spectrum Holobyte,Point and Click,11,,,,Star Trek - The Next Generation: A Final Unity,
398,19337,https://screenscraper.fr/image.php?gameid=19337&media=ss&maxwidth=640&maxheight=480&region=wor,1996,"PS1, PC",Silicon Knights,Action Adventure,13,Blood Omen: Legacy of Kain,,Kain the Vampire,,
399,20015,https://screenscraper.fr/image.php?gameid=20015&media=ss&maxwidth=640&maxheight=480&region=wor,1995,"PS1, DOS",Parallax Software,FPS,14,,,,Descent,
400,2248,https://screenscraper.fr/image.php?gameid=2248&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Beam Software,ARPG,15,,,,Shadowrun,
401,2160,https://screenscraper.fr/image.php?gameid=2160&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Quintet,ARPG,16,,Terranigma,Tenchi Souzou,,
402,197,https://screenscraper.fr/image.php?gameid=197&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Genesis/MD,BlueSky Software,ARPG,18,,,,Shadowrun,
403,103574,https://screenscraper.fr/image.php?gameid=103574&media=ss&maxwidth=640&maxheight=480&region=wor,1992,PCE-CD,Kaneko Co. Ltd,Shoot 'em Up,2,Fantasy Star Soldier,,Star Parodier,,
404,140,https://screenscraper.fr/image.php?gameid=140&media=ss&maxwidth=640&maxheight=480&region=wor,1996,Genesis/MD,BlueSky Software,Action Platformer,2,Vectorman 2,,,,
405,2918,https://screenscraper.fr/image.php?gameid=2918&media=ss&maxwidth=640&maxheight=480&region=jp,1996,SNES,Neverland,RPG,28,,,Energy Breaker,,
406,14555,https://screenscraper.fr/image.php?gameid=14555&media=ss&maxwidth=640&maxheight=480&region=wor,1992,TG16/PCE,Hudsonsoft,Platformer,3,New Adventure Island,,Takahashi Meijin no Shin Bouken-jima,,
407,2325,https://screenscraper.fr/image.php?gameid=2325&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Audiogenic,Puzzle,3,Krusty's Super Fun House,,Krusty World,,
408,27889,https://screenscraper.fr/image.php?gameid=27889&media=ss&maxwidth=640&maxheight=480&region=wor,2000,"PS1, PSP",Namco Tales Studio,ARPG,32,Tales of Destiny 2,,Tales of Eternia,,
409,19699,https://screenscraper.fr/image.php?gameid=19699&media=ss&maxwidth=640&maxheight=480&region=wor,1997,"PS1, PC",Shiny Entertainment,Third Person Shooter,5,,,,MDK,
410,87356,https://screenscraper.fr/image.php?gameid=87356&media=ss&maxwidth=640&maxheight=480&region=wor,2005,DS,Cing,Point and Click,5,Trace Memory,Another Code: Two Memories,Another Code: Futatsu no Kiok,,
411,205,https://screenscraper.fr/image.php?gameid=205&media=ss&maxwidth=640&maxheight=480&region=wor,1993,"Amiga, Genesis",The Bitmap Brothers,Run 'n Gun,7,,,,The Chaos Engine,
412,19548,https://screenscraper.fr/image.php?gameid=19548&media=ss&maxwidth=640&maxheight=480&region=wor,1995,"PS1, DOS",LucasArts,FPS,9,,,,Star Wars: Dark Forces,
413,19475,https://screenscraper.fr/image.php?gameid=19475&media=ss&maxwidth=640&maxheight=480&region=wor,2001,"PS1, DC, GC",Neversoft,Sports,9,Tony Hawk's Pro Skater 3,,,,
414,13614,https://screenscraper.fr/image.php?gameid=13614&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"Arcade, DC, PS1",Midway,Racing,2,Hydro Thunder,,,,
415,1292,https://screenscraper.fr/image.php?gameid=1292&media=ss&maxwidth=640&maxheight=480&region=wor,1987,"NES, GBC",ICOM Simulations Inc.,Point 'n Click,2,,,,Shadowgate,
416,1310,https://screenscraper.fr/image.php?gameid=1310&media=ss&maxwidth=640&maxheight=480&region=wor,1988,"NES, GB","Radical Entertainment, Infinity",Action Platformer,8,The Battle of Olympus,,Olympus no Tatakai: Ai no Densetsu,,
417,758,https://screenscraper.fr/image.php?gameid=758&media=ss&maxwidth=640&maxheight=480&region=wor,1989,"Master System, GG",Westone,Platformer,6,Wonder Boy III: The Dragon's Trap,,,,
418,1479,https://screenscraper.fr/image.php?gameid=1479&media=ss&maxwidth=640&maxheight=480&region=wor,1989,NES,Capcom,ARPG,6,Willow,,,,
419,14489,https://screenscraper.fr/image.php?gameid=14489&media=ss&maxwidth=640&maxheight=480&region=wor,1989,TG-CD/PCE-CD,Nihon Falcom,ARPG,15,Ys Book 1 & 2,,Ys 1 & 2,,
420,1538,https://screenscraper.fr/image.php?gameid=1538&media=ss&maxwidth=640&maxheight=480&region=wor,1990,"NES, GBC",SNK,ARPG,9,Crystalis,,God Slayer: Haruka Tenkuu no Sonata,,
421,2138,https://screenscraper.fr/image.php?gameid=2138&media=ss&maxwidth=640&maxheight=480&region=wor,1991,SNES,Nintendo,Action Adventure,15,The Legend of Zelda: A Link to the Past,,Zelda no Densetsu: Kamigami no Triforce,,
422,14552,https://screenscraper.fr/image.php?gameid=14552&media=ss&maxwidth=640&maxheight=480&region=wor,1991,TG-16/PCE,Hudsonsoft,Action Adventure,7,,,,Neutopia II,
423,18943,https://screenscraper.fr/image.php?gameid=18943&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Axes Art Amus,Action,2,Firestriker,,Holy Striker,,
424,151239,https://screenscraper.fr/image.php?gameid=151239&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SFC Satellaview,Nintendo R&D2,Action Adventure,8,,,BS Zelda no densetsu - Kodai no sekiban,,BS The Legend of Zelda - Ancient Stone Tablets
425,19345,https://screenscraper.fr/image.php?gameid=19345&media=ss&maxwidth=640&maxheight=480&region=wor,1996,PS1,Konami,TRPG,18,Vandal Hearts,,Vandal Hearts: Ushinawareta Kodai Bunmei,,
426,19269,https://screenscraper.fr/image.php?gameid=19269&media=ss&maxwidth=640&maxheight=480&region=wor,1997,"PS1, Saturn, PSP, Android",Konami,Metroidvania,9,Castlevania: Symphony of the Night,,Akumajo Dracula X: Gekka no Yasokyoku,,
427,19497,https://screenscraper.fr/image.php?gameid=19497&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Konami,Roguelike,29,Azure Dreams,,Other Life Azure Dreams,,
428,19609,https://screenscraper.fr/image.php?gameid=19609&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Namco,RPG,7,,,,Dragon Valor,
429,19437,https://screenscraper.fr/image.php?gameid=19437&media=ss&maxwidth=640&maxheight=480&region=wor,1999,"PS1, Android",Delphine Software,ARPG,15,Darkstone,Darkstone: Evil Reigns,,,
430,13521,https://screenscraper.fr/image.php?gameid=13521&media=ss&maxwidth=640&maxheight=480&region=wor,2000,Dreamcast,Conspiracy,ARPG,26,Record of Lodoss War,,Record of Lodoss War: Advent of Cardice,,
431,82377,https://screenscraper.fr/image.php?gameid=82377&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBC,Flagship,Action Adventure,17,The Legend of Zelda: Oracle of Ages,,Zelda no Densetsu - Fushigi no Kinomi - Jikuu no Shou,,
432,3910,https://screenscraper.fr/image.php?gameid=3910&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Asmik Ace Entertainment,RPG,35,Dokapon: Monster Hunter,,Dokapon Q: Monster Hunter!,,
433,3761,https://screenscraper.fr/image.php?gameid=3761&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Camelot,RPG,32,Golden Sun: The Lost Age,,Ougon no Taiyou: Ushinawareshi Toki,,
434,4745,https://screenscraper.fr/image.php?gameid=4745&media=ss&maxwidth=640&maxheight=480&region=wor,2002,"Gamecube, WiiU",Nintendo,Action Adventure,29,The Legend of Zelda: The Wind Waker,,Zelda no Densetsu: Kaze no Takuto,,
435,3832,https://screenscraper.fr/image.php?gameid=3832&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,"Nextech, Grasshopper Manufacture",Hack 'n Slash,8,,,,Shining Soul II,
436,21944,https://screenscraper.fr/image.php?gameid=21944&media=ss&maxwidth=640&maxheight=480&region=wor,2005,"Arcade, PS2",Namco,Fighting,3,,,,Soulcalibur III,
